2021-06-04 08:20:44,509 - Epoch: 16000	MRR: 0.354	Hits@10: 0.391	Hits@5: 0.367	Hits@1: 0.333
2021-06-04 08:23:16,136 - Epoch: 17000	MRR: 0.356	Hits@10: 0.395	Hits@5: 0.372	Hits@1: 0.336
2021-06-04 08:25:48,563 - Epoch: 18000	MRR: 0.325	Hits@10: 0.357	Hits@5: 0.339	Hits@1: 0.306
2021-06-04 08:28:14,363 - Epoch: 19000	MRR: 0.359	Hits@10: 0.398	Hits@5: 0.373	Hits@1: 0.339
2021-06-04 08:30:46,613 - Epoch: 20000	MRR: 0.327	Hits@10: 0.359	Hits@5: 0.340	Hits@1: 0.306
2021-06-04 08:33:13,400 - Epoch: 21000	MRR: 0.325	Hits@10: 0.360	Hits@5: 0.341	Hits@1: 0.303
2021-06-04 08:35:39,415 - Epoch: 22000	MRR: 0.329	Hits@10: 0.366	Hits@5: 0.347	Hits@1: 0.306
2021-06-04 08:38:07,099 - Epoch: 23000	MRR: 0.326	Hits@10: 0.361	Hits@5: 0.341	Hits@1: 0.305
2021-06-04 08:40:34,543 - Epoch: 24000	MRR: 0.334	Hits@10: 0.366	Hits@5: 0.347	Hits@1: 0.316
2021-06-04 08:43:00,204 - Epoch: 25000	MRR: 0.335	Hits@10: 0.369	Hits@5: 0.347	Hits@1: 0.317
2021-06-04 08:45:28,052 - Epoch: 26000	MRR: 0.330	Hits@10: 0.367	Hits@5: 0.344	Hits@1: 0.311
2021-06-04 08:47:54,921 - Epoch: 27000	MRR: 0.330	Hits@10: 0.367	Hits@5: 0.346	Hits@1: 0.309
2021-06-04 08:50:20,410 - Epoch: 28000	MRR: 0.330	Hits@10: 0.368	Hits@5: 0.347	Hits@1: 0.308
2021-06-04 08:52:47,891 - Epoch: 29000	MRR: 0.331	Hits@10: 0.368	Hits@5: 0.349	Hits@1: 0.307
2021-06-04 08:55:15,179 - Epoch: 30000	MRR: 0.336	Hits@10: 0.372	Hits@5: 0.352	Hits@1: 0.315
2021-06-04 08:57:40,961 - Epoch: 31000	MRR: 0.332	Hits@10: 0.367	Hits@5: 0.349	Hits@1: 0.311
2021-06-04 09:00:09,419 - Epoch: 32000	MRR: 0.339	Hits@10: 0.373	Hits@5: 0.354	Hits@1: 0.320
2021-06-04 09:02:36,508 - Epoch: 33000	MRR: 0.340	Hits@10: 0.374	Hits@5: 0.354	Hits@1: 0.322
2021-06-04 09:05:01,420 - Epoch: 34000	MRR: 0.331	Hits@10: 0.369	Hits@5: 0.354	Hits@1: 0.308
2021-06-04 09:07:21,272 - Epoch: 35000	MRR: 0.338	Hits@10: 0.374	Hits@5: 0.355	Hits@1: 0.319
2021-06-04 09:09:41,996 - Epoch: 36000	MRR: 0.344	Hits@10: 0.381	Hits@5: 0.367	Hits@1: 0.324
2021-06-04 09:11:59,484 - Epoch: 37000	MRR: 0.341	Hits@10: 0.376	Hits@5: 0.358	Hits@1: 0.321
2021-06-04 09:14:19,253 - Epoch: 38000	MRR: 0.334	Hits@10: 0.372	Hits@5: 0.354	Hits@1: 0.312
2021-06-04 09:16:36,503 - Epoch: 39000	MRR: 0.339	Hits@10: 0.376	Hits@5: 0.354	Hits@1: 0.319
2021-06-04 09:18:53,917 - Epoch: 40000	MRR: 0.331	Hits@10: 0.370	Hits@5: 0.353	Hits@1: 0.309
2021-06-04 09:21:13,685 - Epoch: 41000	MRR: 0.331	Hits@10: 0.370	Hits@5: 0.348	Hits@1: 0.307
2021-06-04 09:23:33,086 - Epoch: 42000	MRR: 0.333	Hits@10: 0.370	Hits@5: 0.352	Hits@1: 0.308
2021-06-04 09:25:50,505 - Epoch: 43000	MRR: 0.370	Hits@10: 0.416	Hits@5: 0.399	Hits@1: 0.342
2021-06-04 09:28:14,594 - Epoch: 44000	MRR: 0.336	Hits@10: 0.371	Hits@5: 0.356	Hits@1: 0.315
2021-06-04 09:30:32,381 - Epoch: 45000	MRR: 0.333	Hits@10: 0.370	Hits@5: 0.353	Hits@1: 0.309
2021-06-04 09:32:49,876 - Epoch: 46000	MRR: 0.333	Hits@10: 0.371	Hits@5: 0.352	Hits@1: 0.311
2021-06-04 09:35:09,374 - Epoch: 47000	MRR: 0.332	Hits@10: 0.371	Hits@5: 0.352	Hits@1: 0.308
2021-06-04 09:37:29,613 - Epoch: 48000	MRR: 0.335	Hits@10: 0.370	Hits@5: 0.352	Hits@1: 0.313
2021-06-04 09:39:47,593 - Epoch: 49000	MRR: 0.330	Hits@10: 0.360	Hits@5: 0.346	Hits@1: 0.311
2021-06-04 09:42:07,719 - Epoch: 50000	MRR: 0.328	Hits@10: 0.362	Hits@5: 0.347	Hits@1: 0.306
2021-06-04 09:44:25,652 - Epoch: 51000	MRR: 0.329	Hits@10: 0.361	Hits@5: 0.347	Hits@1: 0.307
2021-06-04 09:46:43,949 - Epoch: 52000	MRR: 0.335	Hits@10: 0.372	Hits@5: 0.355	Hits@1: 0.311
2021-06-04 09:49:03,959 - Epoch: 53000	MRR: 0.349	Hits@10: 0.387	Hits@5: 0.365	Hits@1: 0.329
2021-06-04 09:51:23,692 - Epoch: 54000	MRR: 0.334	Hits@10: 0.369	Hits@5: 0.348	Hits@1: 0.313
2021-06-04 09:53:41,659 - Epoch: 55000	MRR: 0.336	Hits@10: 0.374	Hits@5: 0.356	Hits@1: 0.312
2021-06-04 09:56:01,886 - Epoch: 56000	MRR: 0.334	Hits@10: 0.376	Hits@5: 0.356	Hits@1: 0.308
2021-06-04 09:58:19,962 - Epoch: 57000	MRR: 0.337	Hits@10: 0.381	Hits@5: 0.363	Hits@1: 0.310
2021-06-04 10:00:38,067 - Epoch: 58000	MRR: 0.336	Hits@10: 0.376	Hits@5: 0.357	Hits@1: 0.311
2021-06-04 10:02:58,211 - Epoch: 59000	MRR: 0.336	Hits@10: 0.375	Hits@5: 0.360	Hits@1: 0.310
2021-06-04 10:05:18,000 - Epoch: 60000	MRR: 0.338	Hits@10: 0.378	Hits@5: 0.365	Hits@1: 0.309
2021-06-04 10:07:36,545 - Epoch: 61000	MRR: 0.340	Hits@10: 0.383	Hits@5: 0.367	Hits@1: 0.315
2021-06-04 10:09:57,055 - Epoch: 62000	MRR: 0.337	Hits@10: 0.379	Hits@5: 0.364	Hits@1: 0.311
2021-06-04 10:12:15,158 - Epoch: 63000	MRR: 0.414	Hits@10: 0.460	Hits@5: 0.441	Hits@1: 0.386
